Unnamed: 0,InvoiceNo,date,sales
13612,537434,2018-06-12,13.28
13613,537434,2018-06-12,18.26
13614,537434,2018-06-12,14.94
13615,537434,2018-06-12,11.62
13616,537434,2018-06-12,14.94
13617,537434,2018-06-12,14.94
13618,537434,2018-06-12,1.66
13619,537434,2018-06-12,9.96
13620,537434,2018-06-12,11.87
13621,537434,2018-06-12,3.32
13622,537434,2018-06-12,2.51
13623,537434,2018-06-12,1.66
13624,537434,2018-06-12,1.66
13625,537434,2018-06-12,15.18
13626,537434,2018-06-12,11.62
13627,537434,2018-06-12,13.28
13628,537434,2018-06-12,6.64
13629,537434,2018-06-12,1.66
13630,537434,2018-06-12,13.28
13631,537434,2018-06-12,1.66
13632,537434,2018-06-12,1.66
13633,537434,2018-06-12,1.66
13634,537434,2018-06-12,25.49
13635,537434,2018-06-12,1.66
13636,537434,2018-06-12,6.64
13637,537434,2018-06-12,2.55
13638,537434,2018-06-12,30.48
13639,537434,2018-06-12,5.02
13640,537434,2018-06-12,2.9
13641,537434,2018-06-12,33.96
13642,537434,2018-06-12,20.34
13643,537434,2018-06-12,4.21
13644,537434,2018-06-12,8.42
13645,537434,2018-06-12,12.6
13646,537434,2018-06-12,12.63
13647,537434,2018-06-12,6.72
13648,537434,2018-06-12,3.36
13649,537434,2018-06-12,3.36
13650,537434,2018-06-12,4.21
13651,537434,2018-06-12,23.74
13652,537434,2018-06-12,12.63
13653,537434,2018-06-12,14.43
13654,537434,2018-06-12,4.21
13655,537434,2018-06-12,5.91
13656,537434,2018-06-12,11.82
13657,537434,2018-06-12,11.82
13658,537434,2018-06-12,2.51
13659,537434,2018-06-12,3.36
13660,537434,2018-06-12,2.51
13661,537434,2018-06-12,5.02
13662,537434,2018-06-12,5.02
13663,537434,2018-06-12,33.68
13664,537434,2018-06-12,3.36
13665,537434,2018-06-12,47.28
13666,537434,2018-06-12,11.82
13667,537434,2018-06-12,0.42
13668,537434,2018-06-12,1.7
13669,537434,2018-06-12,7.62
13670,537434,2018-06-12,7.62
13671,537434,2018-06-12,7.62
13672,537434,2018-06-12,7.62
13673,537434,2018-06-12,7.62
13674,537434,2018-06-12,2.51
13675,537434,2018-06-12,2.51
13676,537434,2018-06-12,6.72
13677,537434,2018-06-12,3.36
13678,537434,2018-06-12,3.36
13679,537434,2018-06-12,13.44
13680,537434,2018-06-12,6.64
13681,537434,2018-06-12,11.62
13682,537434,2018-06-12,7.62
13683,537434,2018-06-12,3.32
13684,537434,2018-06-12,4.98
13685,537434,2018-06-12,3.32
13686,537434,2018-06-12,2.51
13687,537434,2018-06-12,2.51
13688,537434,2018-06-12,13.44
13689,537434,2018-06-12,29.79
13690,537434,2018-06-12,17.73
13691,537434,2018-06-12,15.06
13692,537434,2018-06-12,11.02
13693,537434,2018-06-12,12.55
13694,537434,2018-06-12,3.32
13695,537434,2018-06-12,21.23
13696,537434,2018-06-12,34.0
13697,537434,2018-06-12,11.82
13698,537434,2018-06-12,7.62
13699,537434,2018-06-12,5.91
13700,537434,2018-06-12,5.91
13701,537434,2018-06-12,5.91
13702,537434,2018-06-12,5.91
13703,537434,2018-06-12,4.21
13704,537434,2018-06-12,21.05
13705,537434,2018-06-12,1.7
13706,537434,2018-06-12,2.55
13707,537434,2018-06-12,0.85
13708,537434,2018-06-12,8.5
13709,537434,2018-06-12,16.84
13710,537434,2018-06-12,65.24
13711,537434,2018-06-12,18.64
13712,537434,2018-06-12,16.13
13713,537434,2018-06-12,50.88
13714,537434,2018-06-12,3.32
13715,537434,2018-06-12,2.51
13716,537434,2018-06-12,3.36
13717,537434,2018-06-12,25.41
13718,537434,2018-06-12,18.9
13719,537434,2018-06-12,29.4
13720,537434,2018-06-12,16.84
13721,537434,2018-06-12,5.91
13722,537434,2018-06-12,4.21
13723,537434,2018-06-12,11.82
13724,537434,2018-06-12,5.91
13725,537434,2018-06-12,6.72
13726,537434,2018-06-12,1.66
13727,537434,2018-06-12,16.6
13728,537434,2018-06-12,41.37
13729,537434,2018-06-12,11.02
13730,537434,2018-06-12,5.06
13731,537434,2018-06-12,1.66
13732,537434,2018-06-12,1.66
13733,537434,2018-06-12,1.66
13734,537434,2018-06-12,11.02
13735,537434,2018-06-12,22.04
13736,537434,2018-06-12,11.87
13737,537434,2018-06-12,11.87
13738,537434,2018-06-12,11.02
13739,537434,2018-06-12,8.47
13740,537434,2018-06-12,16.98
13741,537434,2018-06-12,8.47
13742,537434,2018-06-12,55.1
13743,537434,2018-06-12,33.06
13744,537434,2018-06-12,34.0
13745,537434,2018-06-12,34.0
13746,537434,2018-06-12,7.68
13747,537434,2018-06-12,25.41
13748,537434,2018-06-12,26.88
13749,537434,2018-06-12,3.32
13750,537434,2018-06-12,3.32
13751,537434,2018-06-12,5.02
13752,537434,2018-06-12,40.76
13753,537434,2018-06-12,10.08
13754,537434,2018-06-12,3.36
13755,537434,2018-06-12,5.02
13756,537434,2018-06-12,2.51
13757,537434,2018-06-12,1.7
13758,537434,2018-06-12,5.02
13759,537434,2018-06-12,5.02
13760,537434,2018-06-12,5.91
13761,537434,2018-06-12,8.42
13762,537434,2018-06-12,1.66
13763,537434,2018-06-12,11.62
13764,537434,2018-06-12,3.32
13765,537434,2018-06-12,1.66
13766,537434,2018-06-12,32.26
13767,537434,2018-06-12,5.91
13768,537434,2018-06-12,3.36
13769,537434,2018-06-12,21.23
13770,537434,2018-06-12,1.68
13771,537434,2018-06-12,9.95
13772,537434,2018-06-12,4.21
13773,537434,2018-06-12,5.06
13774,537434,2018-06-12,3.36
13775,537434,2018-06-12,1.49
13776,537434,2018-06-12,2.13
13777,537434,2018-06-12,4.21
13778,537434,2018-06-12,8.47
13779,537434,2018-06-12,7.53
13780,537434,2018-06-12,93.17
13781,537434,2018-06-12,6.64
13782,537434,2018-06-12,4.21
13783,537434,2018-06-12,2.55
13784,537434,2018-06-12,14.43
13785,537434,2018-06-12,28.86
13786,537434,2018-06-12,14.43
13787,537434,2018-06-12,6.72
13788,537434,2018-06-12,50.4
13789,537434,2018-06-12,16.94
13790,537434,2018-06-12,0.84
13791,537434,2018-06-12,4.21
13792,537434,2018-06-12,8.3
13793,537434,2018-06-12,8.47
13794,537434,2018-06-12,5.02
13795,537434,2018-06-12,3.32
13796,537434,2018-06-12,3.32
13797,537434,2018-06-12,5.02
13798,537434,2018-06-12,1.28
13799,537434,2018-06-12,16.84
13800,537434,2018-06-12,8.42
13801,537434,2018-06-12,4.21
13802,537434,2018-06-12,8.42
13803,537434,2018-06-12,2.51
13804,537434,2018-06-12,5.02
13805,537434,2018-06-12,7.62
13806,537434,2018-06-12,68.58
13807,537434,2018-06-12,25.41
13808,537434,2018-06-12,16.84
13809,537434,2018-06-12,8.42
13810,537434,2018-06-12,10.08
13811,537434,2018-06-12,10.08
13812,537434,2018-06-12,8.42
13813,537434,2018-06-12,4.21
13814,537434,2018-06-12,1.26
13815,537434,2018-06-12,16.98
13816,537434,2018-06-12,5.06
13817,537434,2018-06-12,8.42
13818,537434,2018-06-12,7.53
13819,537434,2018-06-12,7.53
13820,537434,2018-06-12,6.77
13821,537434,2018-06-12,1.66
13822,537434,2018-06-12,11.82
13823,537434,2018-06-12,10.08
13824,537434,2018-06-12,7.62
13825,537434,2018-06-12,2.51
13826,537434,2018-06-12,5.91
13827,537434,2018-06-12,4.98
13828,537434,2018-06-12,3.32
13829,537434,2018-06-12,5.1
13830,537434,2018-06-12,1.69
13831,537434,2018-06-12,1.69
13832,537434,2018-06-12,9.03
13833,537434,2018-06-12,2.51
13834,537434,2018-06-12,2.51
13835,537434,2018-06-12,8.42
13836,537434,2018-06-12,4.21
13837,537434,2018-06-12,2.51
13838,537434,2018-06-12,7.74
13839,537434,2018-06-12,15.06
13840,537434,2018-06-12,1.28
13841,537434,2018-06-12,3.4
13842,537434,2018-06-12,15.06
13843,537434,2018-06-12,6.64
13844,537434,2018-06-12,10.04
13845,537434,2018-06-12,16.98
13846,537434,2018-06-12,6.72
13847,537434,2018-06-12,6.72
13848,537434,2018-06-12,3.36
13849,537434,2018-06-12,4.21
13850,537434,2018-06-12,4.21
13851,537434,2018-06-12,4.21
13852,537434,2018-06-12,72.79
13853,537434,2018-06-12,2.51
13854,537434,2018-06-12,10.65
13855,537434,2018-06-12,5.02
13856,537434,2018-06-12,7.62
13857,537434,2018-06-12,7.62
13858,537434,2018-06-12,12.72
13859,537434,2018-06-12,0.85
13860,537434,2018-06-12,1.7
13861,537434,2018-06-12,4.21
13862,537434,2018-06-12,8.47
13863,537434,2018-06-12,16.94
13864,537434,2018-06-12,8.47
13865,537434,2018-06-12,3.32
13866,537434,2018-06-12,16.98
13867,537434,2018-06-12,2.51
13868,537434,2018-06-12,12.55
13869,537434,2018-06-12,11.82
13870,537434,2018-06-12,8.47
13871,537434,2018-06-12,2.51
13872,537434,2018-06-12,16.6
13873,537434,2018-06-12,82.74
13874,537434,2018-06-12,20.34
13875,537434,2018-06-12,0.85
13876,537434,2018-06-12,1.7
13877,537434,2018-06-12,3.4
13878,537434,2018-06-12,8.47
13879,537434,2018-06-12,16.94
13880,537434,2018-06-12,10.12
13881,537434,2018-06-12,13.57
13882,537434,2018-06-12,3.32
13883,537434,2018-06-12,1.66
13884,537434,2018-06-12,2.51
13885,537434,2018-06-12,5.91
13886,537434,2018-06-12,2.55
13887,537434,2018-06-12,3.32
13888,537434,2018-06-12,3.32
13889,537434,2018-06-12,1.66
13890,537434,2018-06-12,3.75
13891,537434,2018-06-12,3.81
13892,537434,2018-06-12,3.81
13893,537434,2018-06-12,1.69
13894,537434,2018-06-12,1.69
13895,537434,2018-06-12,12.75
13896,537434,2018-06-12,5.09
13897,537434,2018-06-12,9.77
13898,537434,2018-06-12,1.66
13899,537434,2018-06-12,2.51
13900,537434,2018-06-12,4.98
13901,537434,2018-06-12,4.98
13902,537434,2018-06-12,4.98
13903,537434,2018-06-12,1.66
13904,537434,2018-06-12,6.64
13905,537434,2018-06-12,4.98
13906,537434,2018-06-12,7.22
13907,537434,2018-06-12,5.09
13908,537434,2018-06-12,10.18
13909,537434,2018-06-12,3.81
13910,537434,2018-06-12,9.34
13911,537434,2018-06-12,2.96
13912,537434,2018-06-12,9.34
13913,537434,2018-06-12,9.34
13914,537434,2018-06-12,4.24
13915,537434,2018-06-12,4.24
13916,537434,2018-06-12,4.24
13917,537434,2018-06-12,2.96
13918,537434,2018-06-12,5.07
13919,537434,2018-06-12,2.54
13920,537434,2018-06-12,8.44
13921,537434,2018-06-12,11.88
13922,537434,2018-06-12,0.85
13923,537434,2018-06-12,0.85
13924,537434,2018-06-12,950.99
13925,537434,2018-06-12,3.36
13926,537434,2018-06-12,2.56
13927,537434,2018-06-12,5.91
13928,537434,2018-06-12,5.91
13929,537434,2018-06-12,8.47
13930,537434,2018-06-12,10.08
13931,537434,2018-06-12,3.87
13932,537434,2018-06-12,0.86
13933,537434,2018-06-12,2.58
13934,537434,2018-06-12,0.43
13935,537434,2018-06-12,2.51
13936,537434,2018-06-12,0.86
13937,537434,2018-06-12,0.43
13938,537434,2018-06-12,5.91
13939,537434,2018-06-12,12.63
13940,537434,2018-06-12,5.02
13941,537434,2018-06-12,2.51
13942,537434,2018-06-12,5.91
13943,537434,2018-06-12,6.77
13944,537434,2018-06-12,6.77
13945,537435,2018-06-12,29.5
13946,537435,2018-06-12,29.5
13947,537435,2018-06-12,7.5
13948,537435,2018-06-12,7.5
13949,537435,2018-06-12,7.5
13950,537435,2018-06-12,7.5
13951,537435,2018-06-12,33.75
13952,537435,2018-06-12,31.8
13953,537435,2018-06-12,4.2
13954,537435,2018-06-12,11.9
13955,537435,2018-06-12,7.5
13956,537435,2018-06-12,1.65
13957,537435,2018-06-12,39.8
13958,537435,2018-06-12,1.9
13959,537436,2018-06-12,0.0
13960,537437,2018-06-12,0.0
13961,537438,2018-06-12,0.0
13962,537439,2018-06-12,0.0
13963,537440,2018-06-12,3.48
13964,537440,2018-06-12,7.5
13965,537440,2018-06-12,30.6
13966,537440,2018-06-12,4.95
13967,537440,2018-06-12,25.5
13968,537440,2018-06-12,3.75
13969,537440,2018-06-12,23.6
13970,537440,2018-06-12,1.25
13971,537440,2018-06-12,3.49
13972,537440,2018-06-12,45.0
13973,537440,2018-06-12,4.65
13974,537440,2018-06-12,5.95
13975,537440,2018-06-12,4.25
13976,537440,2018-06-12,8.5
13977,537440,2018-06-12,29.95
13978,537440,2018-06-12,11.9
13979,537441,2018-06-12,17.0
13980,537441,2018-06-12,10.14
13981,537441,2018-06-12,11.8
13982,537441,2018-06-12,8.85
13983,537441,2018-06-12,7.5
13984,537441,2018-06-12,6.3
13985,537441,2018-06-12,6.3
13986,537441,2018-06-12,6.3
13987,537441,2018-06-12,15.12
13988,537441,2018-06-12,17.7
13989,537441,2018-06-12,3.4
13990,537441,2018-06-12,15.8
13991,537441,2018-06-12,27.0
13992,537441,2018-06-12,17.0
13993,537441,2018-06-12,50.4
13994,537441,2018-06-12,25.2
13995,537441,2018-06-12,9.3
13996,537441,2018-06-12,3.95
13997,537441,2018-06-12,3.75
13998,537441,2018-06-12,9.95
13999,537441,2018-06-12,2.94
14000,537441,2018-06-12,5.1
14001,537441,2018-06-12,11.25
14002,537441,2018-06-12,9.9
14003,537441,2018-06-12,3.95
14004,537441,2018-06-12,11.25
14005,537441,2018-06-12,9.9
14006,537441,2018-06-12,8.4
14007,537441,2018-06-12,12.5
14008,537441,2018-06-12,13.0
14009,537441,2018-06-12,8.4
14010,537441,2018-06-12,29.85
14011,537441,2018-06-12,19.9
14012,537441,2018-06-12,23.6
14013,537441,2018-06-12,7.5
14014,537441,2018-06-12,7.5
14015,537441,2018-06-12,7.5
14016,537441,2018-06-12,7.5
14017,537441,2018-06-12,11.8
14018,537441,2018-06-12,30.0
14019,537441,2018-06-12,25.5
14020,537442,2018-06-12,0.42
14021,537442,2018-06-12,4.65
14022,C537444,2018-07-12,-47.6
14023,C537445,2018-07-12,-9.35
14024,537446,2018-07-12,21.96
14025,537446,2018-07-12,13.52
14026,537446,2018-07-12,25.2
14027,537446,2018-07-12,15.0
14028,537446,2018-07-12,12.75
14029,537446,2018-07-12,17.85
14030,537446,2018-07-12,17.85
14031,537446,2018-07-12,14.85
14032,537446,2018-07-12,17.7
14033,537446,2018-07-12,17.7
14034,537446,2018-07-12,19.8
14035,537446,2018-07-12,25.2
14036,537446,2018-07-12,27.0
14037,537446,2018-07-12,23.6
14038,537446,2018-07-12,25.2
14039,537446,2018-07-12,25.2
14040,537446,2018-07-12,20.4
14041,537446,2018-07-12,17.0
14042,537446,2018-07-12,3.1
14043,537446,2018-07-12,12.75
14044,537446,2018-07-12,31.8
14045,537446,2018-07-12,17.7
14046,537446,2018-07-12,26.1
14047,537446,2018-07-12,15.3
14048,537446,2018-07-12,15.3
14049,537446,2018-07-12,23.8
14050,537446,2018-07-12,47.7
14051,537446,2018-07-12,17.7
14052,537447,2018-07-12,30.0
14053,537447,2018-07-12,15.0
14054,537447,2018-07-12,30.0
14055,537447,2018-07-12,17.4
14056,537447,2018-07-12,17.4
14057,537447,2018-07-12,17.7
14058,537447,2018-07-12,23.8
14059,537448,2018-07-12,39.6
14060,537449,2018-07-12,-0.0
14061,537450,2018-07-12,-0.0
14062,537451,2018-07-12,-0.0
14063,537452,2018-07-12,-0.0
14064,537453,2018-07-12,-0.0
14065,537454,2018-07-12,-0.0
14066,537455,2018-07-12,-0.0
14067,537456,2018-07-12,775.86
14068,537456,2018-07-12,1213.38
14069,537457,2018-07-12,76.32
14070,537457,2018-07-12,76.32
14071,537457,2018-07-12,76.2
14072,537457,2018-07-12,61.44
14073,537457,2018-07-12,79.2
14074,537457,2018-07-12,139.2
14075,537457,2018-07-12,60.0
14076,537457,2018-07-12,83.4
14077,537457,2018-07-12,120.0
14078,537457,2018-07-12,88.8
14079,537457,2018-07-12,88.8
14080,537457,2018-07-12,60.0
14081,537457,2018-07-12,54.24
14082,537457,2018-07-12,17.7
14083,537457,2018-07-12,102.0
14084,537457,2018-07-12,66.6
14085,537457,2018-07-12,81.12
14086,537457,2018-07-12,232.0
14087,537457,2018-07-12,81.6
14088,537458,2018-07-12,25.2
14089,537458,2018-07-12,25.2
14090,537458,2018-07-12,15.0
14091,537458,2018-07-12,12.6
14092,537458,2018-07-12,18.6
14093,537458,2018-07-12,50.4
14094,537458,2018-07-12,15.0
14095,537458,2018-07-12,29.7
14096,537458,2018-07-12,29.7
14097,537458,2018-07-12,14.85
14098,537458,2018-07-12,15.0
14099,537458,2018-07-12,17.0
14100,537458,2018-07-12,25.2
14101,537459,2018-07-12,10.2
14102,537459,2018-07-12,19.8
14103,537459,2018-07-12,15.0
14104,537459,2018-07-12,15.6
14105,537459,2018-07-12,15.6
14106,537459,2018-07-12,13.5
14107,537459,2018-07-12,13.5
14108,537459,2018-07-12,10.2
14109,537459,2018-07-12,15.8
14110,537459,2018-07-12,17.4
14111,537459,2018-07-12,31.8
14112,537460,2018-07-12,326.4
14113,537461,2018-07-12,510.0
14114,537462,2018-07-12,22.5
14115,537462,2018-07-12,22.5
14116,537462,2018-07-12,37.5
14117,537462,2018-07-12,15.0
14118,537462,2018-07-12,6.6
14119,537462,2018-07-12,9.9
14120,537462,2018-07-12,9.9
14121,537462,2018-07-12,8.25
14122,537462,2018-07-12,9.9
14123,537462,2018-07-12,10.2
14124,537462,2018-07-12,10.2
14125,537462,2018-07-12,10.2
14126,537463,2018-07-12,17.4
14127,537463,2018-07-12,12.5
14128,537463,2018-07-12,53.1
14129,537463,2018-07-12,30.0
14130,537463,2018-07-12,30.0
14131,537463,2018-07-12,15.0
14132,537463,2018-07-12,15.3
14133,537463,2018-07-12,5.04
14134,537463,2018-07-12,5.04
14135,537463,2018-07-12,5.04
14136,537463,2018-07-12,23.8
14137,537463,2018-07-12,13.6
14138,537463,2018-07-12,17.0
14139,537463,2018-07-12,15.3
14140,537463,2018-07-12,15.3
14141,537463,2018-07-12,10.2
14142,537463,2018-07-12,10.2
14143,537463,2018-07-12,8.5
14144,537463,2018-07-12,10.2
14145,537463,2018-07-12,19.8
14146,537463,2018-07-12,13.2
14147,537463,2018-07-12,70.8
14148,537463,2018-07-12,53.1
14149,537463,2018-07-12,45.9
14150,537463,2018-07-12,30.6
14151,537463,2018-07-12,34.0
14152,537463,2018-07-12,15.9
14153,537463,2018-07-12,19.5
14154,537463,2018-07-12,19.5
14155,537463,2018-07-12,10.5
14156,537463,2018-07-12,75.6
14157,537463,2018-07-12,17.7
14158,537463,2018-07-12,15.0
14159,537463,2018-07-12,10.2
14160,537463,2018-07-12,30.6
14161,537463,2018-07-12,10.2
14162,537463,2018-07-12,10.2
14163,537463,2018-07-12,10.2
14164,537463,2018-07-12,17.7
14165,537463,2018-07-12,118.8
14166,537463,2018-07-12,72.0
14167,537464,2018-07-12,60.0
14168,537464,2018-07-12,44.55
14169,537464,2018-07-12,31.6
14170,537464,2018-07-12,13.8
14171,537464,2018-07-12,17.7
14172,537464,2018-07-12,15.0
14173,537464,2018-07-12,15.9
14174,537464,2018-07-12,15.9
14175,537464,2018-07-12,15.9
14176,537464,2018-07-12,15.0
14177,537464,2018-07-12,13.52
14178,537464,2018-07-12,17.4
14179,537464,2018-07-12,25.2
14180,537464,2018-07-12,15.0
14181,537464,2018-07-12,15.0
14182,537464,2018-07-12,15.0
14183,537464,2018-07-12,34.0
14184,537464,2018-07-12,10.2
14185,537464,2018-07-12,17.7
14186,537464,2018-07-12,17.7
14187,537464,2018-07-12,15.0
14188,537464,2018-07-12,20.1
14189,537464,2018-07-12,15.0
14190,537464,2018-07-12,15.0
14191,537464,2018-07-12,15.0
14192,537464,2018-07-12,50.4
14193,537464,2018-07-12,31.5
14194,537464,2018-07-12,30.0
14195,537465,2018-07-12,17.4
14196,537465,2018-07-12,25.2
14197,537465,2018-07-12,19.8
14198,537465,2018-07-12,17.7
14199,537465,2018-07-12,17.7
14200,537465,2018-07-12,11.7
14201,537465,2018-07-12,17.7
14202,537465,2018-07-12,17.7
14203,537465,2018-07-12,13.2
14204,537465,2018-07-12,19.8
14205,537465,2018-07-12,16.5
14206,537465,2018-07-12,16.5
14207,537465,2018-07-12,25.2
14208,537465,2018-07-12,25.2
14209,537465,2018-07-12,25.2
14210,537465,2018-07-12,15.8
14211,537465,2018-07-12,29.7
14212,537465,2018-07-12,14.85
14213,537465,2018-07-12,12.5
14214,537465,2018-07-12,16.5
14215,537465,2018-07-12,63.75
14216,537465,2018-07-12,15.0
14217,537466,2018-07-12,-0.0
14218,537467,2018-07-12,5.9
14219,537467,2018-07-12,10.5
14220,537467,2018-07-12,6.3
14221,537467,2018-07-12,4.2
14222,537467,2018-07-12,10.5
14223,537467,2018-07-12,15.8
14224,537467,2018-07-12,9.3
14225,537467,2018-07-12,2.5
14226,537467,2018-07-12,4.95
14227,537467,2018-07-12,3.75
14228,537467,2018-07-12,2.5
14229,537467,2018-07-12,3.3
14230,537467,2018-07-12,5.0
14231,537467,2018-07-12,6.3
14232,537467,2018-07-12,4.95
14233,537467,2018-07-12,7.5
14234,537467,2018-07-12,7.5
14235,537467,2018-07-12,7.5
14236,537468,2018-07-12,15.8
14237,537468,2018-07-12,29.7
14238,537468,2018-07-12,18.6
14239,537468,2018-07-12,15.0
14240,537468,2018-07-12,14.85
14241,537468,2018-07-12,30.6
14242,537468,2018-07-12,17.88
14243,537468,2018-07-12,15.0
14244,537468,2018-07-12,15.0
14245,537468,2018-07-12,17.7
14246,537468,2018-07-12,16.5
14247,537468,2018-07-12,16.5
14248,537468,2018-07-12,16.5
14249,537468,2018-07-12,20.4
14250,537468,2018-07-12,12.6
14251,537468,2018-07-12,12.6
14252,537468,2018-07-12,12.6
14253,537468,2018-07-12,10.08
14254,537468,2018-07-12,54.0
14255,537468,2018-07-12,53.55
14256,537469,2018-07-12,102.0
14257,537470,2018-07-12,51.0
14258,537470,2018-07-12,14.95
14259,537470,2018-07-12,17.7
14260,537470,2018-07-12,15.0
14261,537470,2018-07-12,12.6
14262,537471,2018-07-12,17.85
14263,537472,2018-07-12,35.4
14264,537472,2018-07-12,20.4
14265,537472,2018-07-12,10.2
14266,537472,2018-07-12,15.3
14267,537472,2018-07-12,15.12
14268,537472,2018-07-12,15.12
14269,537476,2018-07-12,277.5
14270,537476,2018-07-12,185.0
14271,537476,2018-07-12,495.0
14272,537484,2018-07-12,13.68
14273,537484,2018-07-12,102.0
14274,537484,2018-07-12,95.2
14275,537484,2018-07-12,102.0
14276,537484,2018-07-12,81.6
14277,537484,2018-07-12,118.8
14278,537484,2018-07-12,65.7
14279,537484,2018-07-12,20.4
14280,537484,2018-07-12,31.8
14281,537484,2018-07-12,87.6
14282,537484,2018-07-12,39.6
14283,537484,2018-07-12,38.16
14284,537484,2018-07-12,23.6
14285,537484,2018-07-12,102.0
14286,537484,2018-07-12,19.08
14287,537484,2018-07-12,19.8
